Customer ID,Referred a Friend,Tenure in Months,Phone Service,Multiple Lines,Internet Service,Internet Type,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges
3804-RVTGV,Yes,50,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,103.85,5017.9
9227-LUNBG,No,1,No,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,24.6,24.6
4315-MURBD,No,12,Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.9,1120.95
9734-YWGEX,No,9,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,98.3,923.5
2719-BDAQO,No,17,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,93.85,1625.65
9625-QSTYE,No,13,Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,81.15,952.3
6400-BWQKW,No,6,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.05,434.5
6680-WKXRZ,No,3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,74.4,215.8
9448-REEVD,Yes,1,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.7,44.7
9117-SHLZX,No,1,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,45.7,45.7
4541-RMRLG,No,7,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.25,112.3
3158-MOERK,No,2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96.0,174.8
7294-TMAOP,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.55,90.55
2834-JRTUA,No,71,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.05,7532.15
5875-YPQFJ,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9
8603-IJWDN,No,1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.6,86.6
3842-IYKUE,No,35,Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,85.3,2917.5
6641-XRPSU,No,34,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,70.0,2416.1
8357-EQXFO,No,7,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.35,660.9
9524-EGPJC,No,18,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,1612.75
6993-OHLXR,No,2,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,68.95,119.75
4695-VADHF,Yes,18,Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,57.45,990.85
3863-IUBJR,Yes,12,Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,One Year,No,Credit Card,53.65,696.35
8436-BJUMM,Yes,26,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,83.75,2070.6
9948-YPTDG,Yes,38,Yes,No,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.45,3013.05
4883-QICIH,Yes,32,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.75,2347.9
8329-IBCTI,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Mailed Check,19.65,19.65
5669-SRAIP,No,5,No,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,39.5,210.75
5981-ITEMU,Yes,40,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.1,3706.95
6941-PMGEP,No,5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.0,412.5
1624-WOIWJ,No,10,Yes,No,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Mailed Check,84.7,832.05
2074-GKOWZ,Yes,2,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.55,185.55
0376-YMCJC,No,23,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,1943.2
0634-SZPQA,No,23,Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,90.05,2169.8
5536-RTPWK,Yes,49,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,4853.75
6166-ILMNY,No,2,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.75,144.55
3097-NNSPB,No,2,Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Credit Card,49.05,91.1
0655-RBDUG,No,7,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.05,713.0
4361-BKAXE,No,41,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,114.5,4527.45
9878-TNQGW,No,2,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.95,171.15
4607-CHPCA,Yes,25,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,90.4,2178.6
8824-RWFXJ,Yes,3,Yes,No,Yes,Cable,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,56.15,168.15
9763-PDTKK,No,4,Yes,No,Yes,Fiber Optic,Yes,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.4,387.2
7627-JKIAZ,No,37,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,78.95,2839.65
4081-DYXAV,No,19,No,No,Yes,DSL,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,44.85,893.55
0927-LCSMG,No,7,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,74.65,544.55
8257-RZAHR,Yes,14,Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,64.7,941.0
0841-NULXI,No,1,No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.55,35.55
7851-WZEKY,No,2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,196.9
8844-TONUD,Yes,13,Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,96.65,1162.85
5868-CZJDR,No,1,No,No,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,31.35,31.35
0135-NMXAP,No,12,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,89.75,1052.4
6270-OMFIW,Yes,60,Yes,No,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.4,5610.25
0107-WESLM,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.85,19.85
3992-YWPKO,No,6,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.9,669.45
0125-LZQXK,No,15,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1553.95
5673-FSSMF,No,1,Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,60.15,60.15
1579-KLYDT,No,7,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,90.45,593.45
3927-NLNRY,Yes,53,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94.25,4867.95
6358-LYNGM,No,1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.9,74.9
5494-HECPR,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,80.25,80.25
9824-BEMCV,Yes,17,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.0,1149.65
1373-ORVIZ,Yes,11,Yes,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,66.35,740.8
9866-QEVEE,No,19,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.0,1532.45
9897-KXHCM,Yes,3,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,250.05
7979-CORPM,No,24,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,90.55,2282.55
1618-CFHME,No,2,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.9,143.35
3165-HDOEW,Yes,1,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.85,45.85
6581-NQCBA,Yes,16,No,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.95,810.2
1689-MRZQR,Yes,34,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,78.3,2564.3
5835-BEQEU,No,3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.95,228.4
5552-ZNFSJ,No,1,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,45.3,45.3
2223-KAGMX,No,15,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.4,289.3
7321-PKUYW,No,11,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,90.15,987.95
2833-SLKDQ,No,1,Yes,No,Yes,Cable,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.05,45.05
7595-EUIVN,No,1,Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.8,75.8
2026-TGDHM,No,7,Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,79.3,523.15
4030-VPZBD,No,2,No,No,Yes,DSL,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,30.9,59.05
2408-TZMJL,Yes,59,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.15,6448.05
7993-PYKOF,Yes,8,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.0,632.95
5027-XWQHA,No,6,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,44.75,270.95
4566-QVRRW,Yes,11,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,44.05,483.7
0201-OAMXR,No,70,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.55,8127.6
7831-QGOXH,No,18,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.2,1553.9
6393-WRYZE,Yes,34,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.65,3207.55
6599-RCLCJ,Yes,47,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,109.55,5124.55
9831-BPFRI,Yes,39,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,No,One Year,Yes,Bank Withdrawal,89.55,3474.45
1725-MIMXW,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,19.45,19.45
0031-PVLZI,No,4,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,76.35
4791-QRGMF,Yes,59,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.5,5961.1
4671-LXRDQ,No,2,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.0,96.45
1934-SJVJK,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.15,20.15
3838-OZURD,No,66,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.0,7133.25
9269-CQOOL,No,3,Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,54.7,169.45
2845-HSJCY,Yes,14,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,87.25,1258.6
1184-PJVDB,Yes,10,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.95,857.2
9415-DPEWS,No,18,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,88.35,1639.3
7943-RQCHR,No,9,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,889.9
3249-ZPQRG,No,4,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,330.05
2568-BRGYX,No,4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.2,237.95
7721-JXEAW,Yes,59,No,No,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,41.05,2452.7
7249-WBIYX,Yes,10,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.6,813.85
3164-AALRN,No,5,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,70.0,347.4
3334-CTHOL,No,1,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,49.95,49.95
4704-ERYFC,Yes,22,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.25,1554.0
0471-LVHGK,Yes,41,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,73.0,3001.2
9518-RWHZL,No,64,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,100.05,6254.2
6240-EURKS,No,18,No,No,Yes,DSL,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,35.0,553.0
6960-HVYXR,No,1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,76.0,76.0
7861-UVUFT,Yes,15,Yes,No,Yes,Cable,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,84.3,1308.4
0680-DFNNY,Yes,15,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.1,1504.05
7767-UXAGJ,No,1,Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,50.45,50.45
1571-SAVHK,No,12,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.95,1132.75
9546-CQJSU,No,2,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,91.4,193.6
2951-QOQTK,No,4,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,80.8,332.45
3473-XIIIT,Yes,16,Yes,Yes,Yes,Cable,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.0,1534.75
7893-IXHRQ,No,1,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.55,20.55
2952-QAYZF,No,5,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.3,424.15
4763-PGDPO,No,4,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,70.4,281.0
5394-SVGJV,No,37,Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.8,3475.55
9283-LZQOH,Yes,13,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,74.4,896.75
7079-QRCBC,No,24,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.75,2407.3
5469-CTCWN,Yes,61,Yes,Yes,Yes,Cable,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.0,6547.7
9851-QXEEQ,No,41,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.7,4346.4
5208-HFSBT,No,2,Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,55.05,102.75
2667-WYLWJ,Yes,8,Yes,No,No,None,No,No,No,No,No,No,No,One Year,Yes,Credit Card,19.75,145.0
1092-GANHU,No,17,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,76.65,1313.55
7881-EVUAD,No,2,No,No,Yes,DSL,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,42.6,72.4
5766-XQXMQ,No,29,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,68.85,1970.5
3703-VAVCL,Yes,2,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,No,Credit Card,90.0,190.05
8519-QJGJD,No,14,Yes,No,Yes,Cable,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,75.35,1025.95
6326-MTTXK,No,8,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.85,819.55
0330-IVZHA,Yes,5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,69.95,330.15
2886-KEFUM,Yes,63,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,107.5,6873.75
4237-RLAQD,No,1,Yes,No,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,45.85,45.85
9651-GTSAQ,Yes,53,Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.1,5769.75
3186-BAXNB,No,1,Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,91.7,91.7
0637-YLETY,No,16,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,95.6,1555.65
1157-BQCUW,No,1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,74.95,74.95
2003-CKLOR,No,66,Yes,No,Yes,Cable,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,99.5,6710.5
9254-RBFON,Yes,17,Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,98.6,1704.95
1205-WNWPJ,No,7,Yes,No,Yes,DSL,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,59.5,415.95
8387-MOJJT,Yes,42,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card,77.95,3384.0
6032-KRXXO,No,30,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.25,2755.35
7459-RRWQZ,No,15,Yes,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,64.65,994.55
3092-IGHWF,Yes,67,Yes,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,87.4,5918.8
6352-TWCAU,No,35,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,86.45,3029.1
2929-QNSRW,Yes,56,Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.25,5508.35
1262-OPMFY,Yes,9,Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,75.75,655.9
1899-VXWXM,No,48,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,106.1,5082.8
3331-HQDTW,No,34,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,109.8,3587.25
5442-XSDCW,Yes,11,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,868.5
3049-NDXFL,No,1,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,85.8,85.8
7963-GQRMY,Yes,3,Yes,No,Yes,DSL,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.3,134.5
1228-FZFRV,No,50,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,105.95,5341.8
2058-DCJBE,No,5,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.75,324.6
5364-XYIRR,Yes,51,Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,4812.75
4829-AUOAX,No,46,Yes,Yes,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96.05,4399.5
9158-VCTQB,Yes,41,Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,113.6,4594.95
6311-UEUME,No,29,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,78.9,2384.15
6839-ITVZJ,Yes,26,Yes,Yes,Yes,DSL,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60.05,1616.15
0375-HVGXO,No,1,No,No,Yes,DSL,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,34.7,34.7
8593-WHYHV,No,3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.3,264.8
6097-EQISJ,Yes,66,Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,102.45,6615.15
4423-YLHDV,Yes,21,Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.4,2200.25
0107-YHINA,No,1,Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.75,99.75
8640-SDGKB,No,4,Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,299.7
4116-TZAQJ,No,9,Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.25,639.65
3877-JRJIP,No,1,Yes,Yes,Yes,Cable,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,59.85,59.85
7511-YMXVQ,No,9,No,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,45.4,418.8
9804-ICWBG,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.9,69.9
5318-IXUZF,No,2,Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,87.15,183.75
3198-VELRD,Yes,3,Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.75,264.85
9436-ZBZCT,No,14,Yes,Yes,Yes,Cable,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,89.95,1178.4
7198-GLXTC,No,2,Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,79.0,143.65
0516-VRYBW,No,18,Yes,No,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,20.15,390.85
8380-PEFPE,No,1,Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,71.65,71.65
5687-DKDTV,No,4,Yes,No,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.35,77.5
